,A,AAL,AAPL,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,AMAT,AMD,AME,AMGN,AMP,AMT,AMZN,ANSS,AON,AOS,APA,APD,APH,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BG,BIIB,BIO,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CAT,CB,CBRE,CCI,CCL,CDNS,CE,CF,CHD,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CVS,CVX,D,DAL,DD,DE,DECK,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FRT,FSLR,FTNT,GD,GE,GEN,GILD,GIS,GL,GLW,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HD,HES,HIG,HOLX,HON,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KIM,KLAC,KMB,KMX,KO,KR,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPWR,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OXY,PARA,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PTC,PWR,PXD,QCOM,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPR,TRMB,TROW,TRV,TSCO,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WST,WTW,WY,WYNN,XEL,XOM,YUM
A,0.04003705638583633,0.03520521961905468,0.02114694437188374,0.018056971204692997,0.0177568803344638,0.021477839699295904,0.025763496990114446,0.02489903903268166,0.020621615959511935,0.018362765370206084,0.03241876058684743,0.013982362427354485,0.01209328410919333,0.02522807264185877,0.02442835905272139,0.030315512423518612,0.020092362087139864,0.017158565374372454,0.025418378564606024,0.03125184296218899,0.03289264437763637,0.019358391079496183,0.029648977709656604,0.0398920223682046,0.024084300929000307,0.018543611684071704,0.03235280157573986,0.017467416187982712,0.023279288276233778,0.023949107019951812,0.01872589110960622,0.02304524864202071,0.03725747983936511,0.02148187608115755,0.023872265535080435,0.019830813247288824,0.014644657592033733,0.01785908342035904,0.02877208560483705,0.023645825073890483,0.01331025144124848,0.030631167690249293,0.02429868101653451,0.014141794868471674,0.027888347905661134,0.03233465036191012,0.018417445113994964,0.018111303916754876,0.026899958659911474,0.025561974258121314,0.017225512752651537,0.027725938121024092,0.020266343767564053,0.02250977099169173,0.021480092326467564,0.025446712564442833,0.02527473951843942,0.0307331621206627,0.04288711665149237,0.02691740452094171,0.01594913144130031,0.017892844786450406,0.01766431534125492,0.025936355013801905,0.02876370365472872,0.029776986820774808,0.020295428834387473,0.033019426475520204,0.013199927381672936,0.01987718186473218,0.026238386131810672,0.018767170134616307,0.031554983294511195,0.016709363712168992,0.03232524525826441,0.025314524996786117,0.03186997609006707,0.029272868528088962,0.012542368854957199,0.0173041266917333,0.023490683318155813,0.01983287159374248,0.012543124749709774,0.01034935472489856,0.030078395451150132,0.019309266067952927,0.02025263970537863,0.02102050812292181,0.026141239950794603,0.012560359964212604,0.026364992638598646,0.01888122417266663,0.02811172524681162,0.02062225118614264,0.025477523677488574,0.017237811329386513,0.01370695767580877,0.011125311928921027,0.01927580524288728,0.01853149767652584,0.026512178679198677,0.02876690466021888,0.021505227625277498,0.024142207420188008,0.02486573364610878,0.021728194828471804,0.024309598683413702,0.025308849331198025,0.017327661309483117,0.021683514505355668,0.012855791100387383,0.029996468160085634,0.02928714333342012,0.02348844446017496,0.03038336572599969,0.02826662994913442,0.014115530449904688,0.017986402132381077,0.02862206275752355,0.021679932420744213,0.020634543475298545,0.01728273201875121,0.015656560806295607,0.019743973000613913,0.025374848994207413,0.01837118058187483,0.02182184868118803,0.014358635397442152,0.01116888850704411,0.018473852589169653,0.033800660885532956,0.030789167226412256,0.02439921443059401,0.02242579454943801,0.018543632862849043,0.010378953695957012,0.020032245119623152,0.01762773470518841,0.015110085086545075,0.020850324392053254,0.022130811137154604,0.02762260823854424,0.024519374581075185,0.030606030530119042,0.02174272440725532,0.018444007442458367,0.023921403267231356,0.013217128478039693,0.01800468861868673,0.026396377437436638,0.014600246000742317,0.013463805719968391,0.021619085815969937,0.015310693196100702,0.02043916865466889,0.02775048268096369,0.01792459183709018,0.02648015250951297,0.021927693659222074,0.03887852097113435,0.02037674819360274,0.02475362268685624,0.01499503857848589,0.027092043798385392,0.02006337850459511,0.026699401262192675,0.02086058001252652,0.030179790727472008,0.02620990206251329,0.017346751924324156,0.03528492126714461,0.027750454182520163,0.020626879825315997,0.024739443674975287,0.021668452161113905,0.020028092696875388,0.011097587551572557,0.022290858491792465,0.02726615396544142,0.021549751367011986,0.021605615035636745,0.018664784696856087,0.024112299471136876,0.020136845090254693,0.02617075437599329,0.020150520123450498,0.03454155013434989,0.02045114893713377,0.029534908559257302,0.019353213520689385,0.03297683165009186,0.029862534753112017,0.025061988655907145,0.02228741785137829,0.027200207489464095,0.01230761921390157,0.01960390290996452,0.02870496553384971,0.012259502886732323,0.023292476974955508,0.01963927939934674,0.01770748249954494,0.019294812532396944,0.021714859126821803,0.023375092039071493,0.020052163039245282,0.031663953397114385,0.030595164243403503,0.023434666269935917,0.02250627585776236,0.02659540556334793,0.028200352708376522,0.018654789446656533,0.02500120514737693,0.021563730736133185,0.022176238786793256,0.033820319309793775,0.025696301742173355,0.02063542922486439,0.03213884315070399,0.021862119258185948,0.018525840975381864,0.013284915665675754,0.025797313419282705,0.025956249140141417,0.011402601251030377,0.013251574331215363,0.030702956461912068,0.023802490490679496,0.027802364483062603,0.01072888064529615,0.02651723474808321,0.012830544216746741,0.012840676656923298,0.02112783518701024,0.020879455788098467,0.030227649076934003,0.01955754612676241,0.02223664110321386,0.01922585078079312,0.024537838219853985,0.015310128642337772,0.016224914472966496,0.013378521745109735,0.02175415982256078,0.029893406775421343,0.027549521492611743,0.024947049192903904,0.030224466366267445,0.03023195824004393,0.02454102857369029,0.017101801959053392,0.026238551094878878,0.028690254735338445,0.013825669629244756,0.026697243772135372,0.019273812582408047,0.025953437923103232,0.014666615072235241,0.02055755633270739,0.030865139158990976,0.03819711543496638,0.027618038078464444,0.01417421639849366,0.020612576497105944,0.02392317457688488,0.017634761925838967,0.019373244250537016,0.020445619914726935,0.01336291741777686,0.02609015500186776,0.03060852378456675,0.03148862124177945,0.016029016555724605,0.034939948758945336,0.03332243913653946,0.02453163406318137,0.020612556026295928,0.019487060865750017,0.023922545398017633,0.02419521651020823,0.026727606111455447,0.039481365972233014,0.02133964515958329,0.02683698021255178,0.01311497000951401,0.017580453323084288,0.028985287897986396,0.015369604837662025,0.02002808600855706,0.018023572856736236,0.02484432879420812,0.02311055542988359,0.025985180139274842,0.024605849107934875,0.025999401009551636,0.03404311982412554,0.019895577919937332,0.017046260626965504,0.024155133448690337,0.027570403595386112,0.020709119601088892,0.03577486372913023,0.021783238298720472,0.01518373074039385,0.030926199073009746,0.02781650750887403,0.01883264891850651,0.02436267716590003,0.019905059210692234,0.01425727758289513,0.01236110327488321,0.01608298303662325,0.03144123085203731,0.0116063167930256,0.017132773649528005,0.028238066895107595,0.032799322562195754,0.022685409745160652,0.024124884297792373,0.015575167351158577,0.025050841085699757,0.025407733474638657,0.013901003070597167,0.02850657906647911,0.020639201754123412,0.02239049743613774,0.013796442809085938,0.0317069902299352,0.015210352714659042,0.02881695120731295,0.025902557071429886,0.0327859048186725,0.023900988759173614,0.03838314729886567,0.020267176747742047,0.02535309575456437,0.034727884596095764,0.02560416914715638,0.029072754274260794,0.026310972278996484,0.02078454595534545,0.027237888144356445,0.02032063115735617,0.021788328741815046,0.01907437467203141,0.015952559138576256,0.022017653552981267,0.027134066113860888,0.01726990982506429,0.02098924103023521,0.028830838407437838,0.01850586512011005,0.012622009528700583,0.0293309581455748,0.03088566024852467,0.02307017053183883,0.020476428858740205,0.011145203193777434,0.022237747226781866,0.022598175150205648,0.0159747279776846,0.02170979156105567,0.0314673428783747,0.028657146338185,0.0280261187551338,0.019148012116193356,0.02700827915494184,0.03471720030058138,0.02176630463187006,0.0171321250974605,0.013901816950695417,0.01798446660084184,0.024214324910868196,0.02403894781999526,0.02135137540366192,0.025416253018225882,0.03151310263834187,0.02651797337458898,0.021191080816863623,0.015317438593686316,0.01832695209886778,0.02516399878002865,0.02597830173719954,0.030316288758145245,0.028985515592879787,0.026899317819206053,0.017972341290888254,0.02084072341569166,0.01802905657744038,0.025546138469382324,0.024782683543139127,0.023840565107489463,0.031372659642951446,0.02122632140817077,0.03272165455525686,0.019454230604882983,0.02523922453416325,0.0249299299688398,0.01968020196895215,0.02216910178428241,0.01726776549824625,0.04064880861439292,0.023840496766547724,0.021871034864793908,0.03046592518698511,0.025955590301713734,0.01560184836264348,0.02055433314508494,0.02730053934898091,0.021796868568489083,0.025926061287718398,0.011734061848050334,0.026036115504536998,0.026108837336893773,0.01927673202839963,0.02272260965783431,0.03322170087365917,0.01166350036681452,0.02017239784584209,0.025765272624376695,0.015242226735182107,0.02867493382382213,0.011771833304093794,0.017469152049013947,0.02039653148386444,0.017359526249338005,0.02653389385106619,0.03444203400395121,0.012093277638751952,0.01934982583977705,0.01811125176570918
AAL,0.03520521961905468,0.11710925319844978,0.030531476783963205,0.022763611781545425,0.02969282980609627,0.027385636707932433,0.034017489739254614,0.036076308016102544,0.031068965353776776,0.02794716743196202,0.04482274088935799,0.019541466078776996,0.01892929625734524,0.03823226385746775,0.03790135395204403,0.04845219840306672,0.032299731880517005,0.026328178188064013,0.034113287901640164,0.04160473734982957,0.04765928522151663,0.030374207290589844,0.043240199521679575,0.05688838408135705,0.031070586954443036,0.025857575351528713,0.04641749696262516,0.023514527552596406,0.032219362424666546,0.031578787992633806,0.025208639809575016,0.03245463193221738,0.05424808829062215,0.02885453443522934,0.03152763858268793,0.026112471010509352,0.02007720132746885,0.029099202422561303,0.04233519266085651,0.032827454039450144,0.01969546092629945,0.045606439285217244,0.04072697040515612,0.024100396629472127,0.050275252808919556,0.048597458447632816,0.024338585409249,0.023013326273959214,0.04459106742713399,0.04232827768291042,0.02138979282118212,0.041921615803023136,0.03290170397665033,0.033453189539053164,0.024874230009296342,0.036413449893909836,0.041441193741138506,0.04796156467032613,0.06494605454293319,0.03677761425172899,0.023632632166921966,0.02447047617731824,0.02595567928413702,0.03446514208713375,0.04761952400992556,0.04023338819835353,0.035309760294188655,0.05119489064755192,0.02168042262700677,0.030735323857313913,0.03734647752858554,0.03019857564840803,0.04503144541513718,0.02352342311176146,0.07182139735481832,0.03205160395175738,0.04592653765238308,0.046538773815615234,0.017208598523722984,0.025716863450878428,0.034079351294558614,0.03023403267227746,0.017179222890023507,0.01522191967282893,0.05145033374515714,0.029432113148904544,0.02989679569610311,0.03318293784544979,0.038957918251776205,0.01864700775536068,0.03766775522634205,0.028097690574452206,0.04766049835823398,0.029650283457553283,0.040391885395358484,0.026532214712465117,0.018456828578395503,0.016826558310293793,0.027518527738010997,0.0273456412287882,0.03276673144140136,0.03740818286152773,0.02871493497652388,0.03149259331950831,0.03483722773917898,0.03171117526626514,0.03606145763426429,0.03330782138948973,0.02688576412858515,0.03419630109926863,0.01768686864684088,0.08094615393829138,0.04203032757225502,0.0354445421545272,0.04750785412356021,0.04933220820243721,0.02180931708230695,0.024919200578197166,0.04257746557630483,0.025189032847437755,0.03205720608058822,0.024190491852033112,0.027431502677651202,0.031104650437997435,0.035918830948612,0.02645414487087927,0.04080849644668974,0.022896104672655657,0.017959362936132796,0.02623277613285508,0.05498231101763393,0.03774835980178406,0.030917243877635357,0.031892591102069656,0.02729730158254849,0.015546005566299727,0.028937758890224374,0.028277315271737324,0.023749708350620992,0.027599941055188287,0.03249567646039538,0.03961212106280659,0.037091526296021554,0.045031522922145795,0.026864016790436422,0.02869692536023124,0.03856057856577402,0.01808496318208981,0.02831236582125461,0.036993665348465384,0.023169387556092578,0.018954988128101723,0.02983611692931563,0.024658127715880176,0.0288596227667116,0.04896700596867241,0.023862521496138964,0.045240101058974774,0.03012278959931185,0.057105853226998654,0.028469993990056473,0.03848923909662586,0.023376992040775396,0.0373357593024055,0.027972595307370025,0.037366687015072515,0.029516559194838806,0.04942358751182036,0.03721698695351626,0.03318733297111227,0.04958925764508278,0.03795813440785875,0.03180868663634867,0.04219762713005429,0.026558932289805843,0.027715441698440417,0.0167759724108418,0.03412214743083782,0.03713907833443676,0.02898457603658611,0.029019640869263716,0.031538191581100314,0.034531575717543846,0.028969567078343243,0.04097064692740344,0.028851022338108573,0.055483836370432776,0.0317402967864109,0.04724792706971294,0.027629718604033075,0.047807254167332905,0.04636449662322778,0.031014335227998905,0.03381282673592796,0.04247268187224723,0.01689699447356679,0.02917199573273283,0.04813535287986987,0.020148040577210598,0.0349386656987543,0.02891997643953478,0.026879627768620146,0.02688206777553442,0.02758284422888319,0.03186253390179122,0.027797332134658057,0.039658717278116914,0.042928542175894945,0.03479794913538949,0.030343014717627084,0.04024654458494317,0.04193049551464313,0.02909835440746123,0.03284372135751605,0.030444996529769137,0.03329005850856406,0.050629418921636915,0.03532082316374119,0.02996872620895,0.047536655100160134,0.032759571131357766,0.023459936866295696,0.017382314932503445,0.03455522243487878,0.04004472793234848,0.01703978391235555,0.018538572463475483,0.0506096217119737,0.04012408630652813,0.039870295630612534,0.017134618210269063,0.04079913115917308,0.021032937022006114,0.021129190249119113,0.03401268481803517,0.030471993729413286,0.04746378599851445,0.028310652023660916,0.030381714379120482,0.026639764999198838,0.04226570053819241,0.021016353383700937,0.023201181416753133,0.019989090278894457,0.031313695025663606,0.044726042594893455,0.042114767189877944,0.05844721110433079,0.04994628937848017,0.05113483434499637,0.03418701858038302,0.02615895887609375,0.047919088682893754,0.040345886621020684,0.020155364882604436,0.04009823822998906,0.02987201867695189,0.03576388409222904,0.021049401281521895,0.0282496339310368,0.045431266583247414,0.06608483788631472,0.049592149647138865,0.017280213359575063,0.02872111002981487,0.03793319491115231,0.025427637369079544,0.026285748879684476,0.029622858947123475,0.021750506628726508,0.03711761554635232,0.05287232401950163,0.04352862047594268,0.022726234387047177,0.05352133988375699,0.04863346874371899,0.03335921243992812,0.02832605026711248,0.028701215548125384,0.03919666761761538,0.035092476612820604,0.02922083352728512,0.057344924318272136,0.029295096422101822,0.037419159418078766,0.018610451654251275,0.02576192107571105,0.03977559732472053,0.0212605801508865,0.028962977383551625,0.025769413879463007,0.034266034404224946,0.03411587581600459,0.03851556006130537,0.03643092289741248,0.03787390953496562,0.04605680535914338,0.03200016178877744,0.030042673396127116,0.03588891322496748,0.04623402330244704,0.032203251294785115,0.05706916853216234,0.027572311884499816,0.026533749778952394,0.0481689834731061,0.04477761924168229,0.026946406541572064,0.03466242363517287,0.034536686182249074,0.022803657465488816,0.017849161247484233,0.02210075744242799,0.046889412427561034,0.015546729526414034,0.02589337869974085,0.04312077520706192,0.05090834033861076,0.034147715699134065,0.032503935593571294,0.02324656158016248,0.039448110267734114,0.03793126762616218,0.02219881286178798,0.035073539226000816,0.026772065653296782,0.034683022008663335,0.024034597400398997,0.04696418944186135,0.022180660741737503,0.04109167150464384,0.03973785519800546,0.045076944837592656,0.03467960692419781,0.07679056762272153,0.035903408216152205,0.032636249675133275,0.054645651709304174,0.04047086862270815,0.04411797877943786,0.04310923688525024,0.028860103051339705,0.03918183701237524,0.025411348745527047,0.028288765943105934,0.03394045295970674,0.02330463739857974,0.03651450390562417,0.029168845269594727,0.024453144679111184,0.030956106440230523,0.04302856997298169,0.02537376003823512,0.0180047577763825,0.04701516623002599,0.04869265044817723,0.036847901252755874,0.02683851614007021,0.017157504563324814,0.04416515828899525,0.031431901409830945,0.02270521017594633,0.027792222632945236,0.04613755601150871,0.04266923887913711,0.04186262014381474,0.028680714363829497,0.041217263902965574,0.049274175975127746,0.02946558116950862,0.03223757279871919,0.022685384157642676,0.03087965967736935,0.0420855248039889,0.037529566214538235,0.025383883360548372,0.03775344796886445,0.044772112098968975,0.04119870338425316,0.02855039216276237,0.02243309800051916,0.029503397739170992,0.026842936946171014,0.03467852773195559,0.0473209469368719,0.040084925354588685,0.036650622600417196,0.029123504527092746,0.028373775824959074,0.03019485501020634,0.0366396465765751,0.034594658066729594,0.03355371075539663,0.04973287250255287,0.02780824721555703,0.09292539215257418,0.030115926376425014,0.040338743673261006,0.04275251671881551,0.029144979972617644,0.033218562223997626,0.02502457181465573,0.0637463495837363,0.03687328196881515,0.03068559106529195,0.05010553096754878,0.040704840820481925,0.022872067620709476,0.02621990877743208,0.03750905607795298,0.03764715677292573,0.041588117652777104,0.01728403784895032,0.04268775069860677,0.029158242283463934,0.033138618015213284,0.03841343657305788,0.05304680355665023,0.016824724252411466,0.034499617597603845,0.041353961681809895,0.02176893111418736,0.04345467305198008,0.016919374616480735,0.02677319619417833,0.024010685299779743,0.025584060325124704,0.04190540835602812,0.06074114121114316,0.017360143845049605,0.03106560514622196,0.027437571570556187
AAPL,0.02114694437188374,0.030531476783963205,0.03639615453416144,0.01520114875905074,0.015660221063457606,0.017826558028721854,0.024411705035435768,0.023555206095324657,0.016886337806206915,0.016835746622203634,0.027336480324935117,0.012700160433600812,0.010869751172732917,0.020713561832707502,0.019853850426409154,0.025214121091043384,0.017025466150825754,0.014348067911435261,0.02192635821303363,0.02704954987994947,0.02773388941800353,0.01607073038387553,0.029057979596936723,0.03702087241038246,0.0199204123984091,0.016404346607615392,0.027403829073543277,0.015413758839994435,0.022920032380019474,0.021855156276264838,0.014564187296096638,0.0189680177356873,0.03256009844354185,0.017643531816891586,0.020039877352193047,0.016115544471236802,0.012264759003911644,0.01576668053352425,0.028563773249049677,0.019196147122262086,0.011983362852738407,0.027701397872001866,0.020521835058350105,0.013857241541698994,0.026126203395291793,0.02561629351406721,0.015029230453278905,0.014704603713933742,0.025294468532778832,0.023898352043056514,0.012714002476217451,0.022098957445212845,0.01713335366431377,0.019022088293227876,0.01678570385333699,0.01981268025391005,0.023241863876067106,0.025905448799631796,0.03551834366230685,0.022313521788847327,0.01424334117290383,0.014991306906586802,0.014387958653588016,0.02118648210807025,0.0242874984655877,0.024964348275114283,0.01695417907255641,0.02671251714535261,0.012583829712991618,0.016316912839606,0.02170530010314022,0.015813742335881304,0.025395690823926852,0.015052911308248502,0.029498347401797118,0.023187498929144873,0.025181854869740776,0.025605885025505714,0.011405580748834224,0.014875101355846833,0.019256806121166148,0.016569058348520276,0.01168816934494343,0.009430081495624422,0.023901840058623624,0.017059010754826645,0.016820308849310905,0.0206116915692801,0.02046958236096064,0.011043219405084343,0.021272226059113428,0.01629228455221899,0.02439344128809481,0.01737628549797071,0.023188649985832612,0.014727684936495912,0.01341983424384472,0.010616723669903804,0.017795194029898785,0.01544872643438677,0.02109980889149626,0.025178284466939944,0.019879511242329444,0.019938280594009303,0.02134331206170301,0.0187022439278289,0.02051486151089655,0.021059384020309577,0.015226859499349555,0.01930884210555564,0.01135524779583093,0.0261230093162956,0.022555647966371453,0.02016954849063002,0.02583040691167706,0.024947412111901022,0.013727824073869632,0.014336482059444303,0.02432411351725265,0.01615248217372575,0.01767471854419281,0.014767134711544895,0.01548932743841116,0.017339532581381625,0.020345849167032713,0.016573028534408365,0.020646259247116893,0.01278433979139755,0.010376441804570383,0.015417063068052394,0.030969331152526997,0.025916829325540878,0.02223963955526885,0.019862901575755758,0.01603568776166929,0.009440395825738428,0.017114260826100108,0.015220439185806005,0.013955011707178062,0.018382057172928675,0.01882255360977129,0.022523676770482615,0.02006072708988771,0.025886934663477128,0.018402656476166013,0.015832079670723427,0.021742746467914232,0.011766713298908629,0.01571387435846271,0.02090947578798688,0.013470650574745908,0.012360376321798684,0.019519782221270026,0.014513333978533197,0.017381970347328555,0.02451819218145195,0.014597842919615344,0.022060651108711464,0.018753793076972607,0.03419967911735066,0.017698926050186872,0.02168541472537687,0.01479913972626394,0.02289607406963973,0.01785898912762977,0.02394579308404583,0.01779060632775047,0.02405809014024934,0.02123031278208231,0.01590340718735679,0.030603866383044166,0.025930747677118338,0.01731526245193126,0.021919841031716507,0.017809949879390555,0.016082229336391668,0.010109916362263254,0.018808824541664496,0.02420609550603279,0.022005877455365933,0.022170483893212706,0.016273942665352405,0.02182093047284218,0.01782035624976387,0.022744414813400202,0.017874103728783817,0.02990733867687937,0.018735374630712405,0.022549033649467254,0.017855745368162215,0.02787960798748693,0.023156881500836293,0.02015372504588273,0.01838765730145821,0.023905325191245125,0.010396660971196726,0.016297982932749647,0.022743197927513097,0.0115097815215699,0.019064298702060303,0.018088181895966664,0.01662783791728693,0.01642891894740104,0.01917266278440106,0.018377572564997918,0.016177210825212326,0.024507481675211475,0.024852044096749824,0.02228981107774423,0.021179264885214245,0.021114070236642815,0.02218429857311792,0.01697233706495573,0.0225123244907493,0.018300641048706476,0.017872218517619637,0.028186795961546423,0.021252839829593223,0.017587895385880625,0.02900603748905563,0.017564622405288922,0.015116996454043444,0.011014856294111173,0.02129898507530918,0.020895792856277167,0.010304485846914718,0.01269788894918712,0.024579599639642458,0.02012380850123616,0.02679486579748465,0.009770586473903966,0.022480628256644583,0.011988244342708251,0.012598869998427884,0.018432627804093576,0.017864809470393945,0.025804948166405054,0.016314830734407613,0.017911580938492096,0.016487577666040087,0.021413412590944137,0.013047493973704681,0.015109428672498032,0.011515209814504974,0.020306507638448212,0.02927450158125889,0.025676551446160295,0.021273825086630706,0.02791711468931718,0.024684339253048772,0.022557420511652417,0.014927650475464495,0.02210746904743519,0.02262616557485964,0.012654099254832091,0.026306584165210672,0.015770720312713232,0.021497765370538376,0.013692570351232685,0.016359156758414733,0.024613364361343235,0.0336123443795037,0.023117370507596283,0.013192477456363923,0.017469537209287542,0.019633008787208167,0.014211130609992366,0.01587872588713334,0.018889087499825777,0.012759625248376863,0.022097459163316856,0.025955354646998177,0.029148244167398592,0.013100956431965072,0.030457515461085032,0.025779439649624664,0.021161642322236603,0.02194655733684628,0.01741943587193629,0.01945706158313765,0.022805270774333013,0.019138696957118194,0.03426294750338817,0.018009151187070045,0.022966071543687155,0.012504518417631899,0.016067543503465363,0.029096824626586946,0.013828231165249769,0.017998236445345848,0.015499428517244916,0.020912132062357862,0.02034638751697212,0.023591769235114645,0.020390786159584822,0.021685382248172378,0.03289727700886318,0.018625142938628193,0.015284124016979287,0.019787211017396045,0.025466834150668662,0.016773483864587865,0.033627901137422284,0.017867632835994605,0.015243467154820748,0.026940031805853235,0.024636057988110336,0.017008639712256135,0.019185413954892903,0.01957086330050787,0.012552832230615844,0.012245822712246017,0.013178824009177052,0.02536844232899714,0.010712666397707673,0.01420696839495006,0.023188384570795362,0.0265887818001218,0.017707842978868793,0.018868372853021335,0.014717719646836144,0.019932781399426783,0.02126073971189389,0.012535057830006052,0.023424588716005907,0.01829760049109102,0.01798459760985354,0.012744796190166802,0.025942582903780723,0.013260472556549087,0.024564387439766616,0.02083430930884142,0.027472230382107814,0.02479108631479184,0.032819475532052125,0.01732114155990986,0.02234925705440129,0.026339529917663113,0.02152222705443067,0.022537684897028693,0.02265068801595495,0.0185896470729986,0.021749552640912013,0.01561311202971215,0.017973572677541717,0.01891414174558947,0.013412818392894736,0.019021158393553388,0.01926870136819445,0.014970783938662885,0.019410684645235876,0.022735376044613124,0.016378088144060957,0.011081570840267597,0.025177443555555495,0.027964863069594205,0.018547819060601448,0.01972901702209624,0.010771984054607914,0.02099496933156949,0.019006424634955485,0.014314313116786992,0.01680855410769436,0.02598761327493244,0.022949626677313973,0.025598563457914555,0.01688412412572833,0.02347946919594359,0.03564109032888109,0.01778941791868873,0.016615211960742473,0.012673227118838854,0.015121385755162161,0.021358916944712827,0.020226765166536893,0.015901450090508702,0.020946957944928218,0.029221505066496935,0.021004999471170197,0.017354048564943953,0.014627824402883812,0.017506327985650896,0.016861565161291763,0.021302995651059056,0.026047346515059824,0.02427493888188202,0.022217745049576083,0.015674587806708707,0.018744541300555376,0.01572725163139978,0.019678451138032238,0.0235843169088191,0.022361955379319145,0.026523433935178715,0.018030915817717603,0.02980096206344284,0.015944883941053128,0.0212837471469765,0.02308755603697021,0.017554264711769917,0.019396457666754147,0.015276379377626124,0.03349300468454538,0.01898199308305634,0.0193857213485858,0.026517065246759734,0.020929512185594357,0.014773622995785482,0.018902767054459375,0.02324752588811,0.019912272082090864,0.02105906808112822,0.010237276122882152,0.021172926337540632,0.01699765124766788,0.016455899372801713,0.02047034882929482,0.030997020881664537,0.010652073769100245,0.01839588595305739,0.021280929321807567,0.012415524399261342,0.024267448241035036,0.011054232633491628,0.014639666450239478,0.015511381703335787,0.014604255789590282,0.023495869980559993,0.03270167023939132,0.011521789109352374,0.01748596437842587,0.016167703710446086
